0.00600496927897 1.13825e-40 9.26524e-41 
0.00600509643555 1.05572e-40 1.05351e-40 
0.00600522359212 1.23497e-40 1.78237e-40 
0.0060053507487 5.97823e-41 9.59506e-41 
0.00600547790527 2.59436e-41 4.63303e-41 
0.00600560506185 6.82205e-42 3.5426e-41 
0.00600573221842 3.00015e-41 8.23676e-42 
0.006005859375 2.22523e-41 1.21916e-41 
0.00600598653158 1.78125e-41 7.31769e-42 
0.00600611368815 2.55035e-42 3.3645e-42 
0.00600624084473 1.52208e-43 1.40019e-41 
0.0060063680013 4.45608e-42 8.68675e-42 
0.00600649515788 7.05684e-42 1.00221e-41 
0.00600662231445 5.04296e-42 7.18317e-42 
0.00600674947103 5.63292e-42 1.99564e-41 
0.0060068766276 1.29061e-41 7.66684e-42 
0.00600700378418 5.94297e-42 1.94804e-42 
0.00600713094076 1.21624e-42 4.67526e-43 
0.00600725809733 2.96032e-42 3.98725e-42 
0.00600738525391 1.15883e-41 2.07784e-42 
0.00600751241048 1.17852e-41 9.84595e-42 
0.00600763956706 1.09771e-41 1.80926e-42 
0.00600776672363 6.33492e-42 7.70708e-43 
0.00600789388021 1.43887e-41 1.56588e-41 
0.00600802103678 1.08702e-41 4.09447e-42 
0.00600814819336 6.31722e-42 2.73839e-42 
0.00600827534993 2.07826e-41 2.65626e-42 
0.00600840250651 5.4673e-42 2.02787e-41 
0.00600852966309 1.06908e-41 3.53487e-41 
0.00600865681966 4.75013e-42 2.77677e-41 
0.00600878397624 3.2254e-42 2.81413e-41 
0.00600891113281 1.29911e-41 1.25967e-41 
0.00600903828939 1.71387e-41 1.85403e-41 
0.00600916544596 2.00204e-42 1.59097e-41 
0.00600929260254 2.65511e-41 7.16472e-42 
0.00600941975911 1.05624e-42 7.20369e-42 
0.00600954691569 2.62719e-42 1.3427e-41 
0.00600967407227 4.9964e-42 1.447e-42 
0.00600980122884 1.42032e-42 4.10695e-42 
0.00600992838542 1.97172e-42 2.28485e-41 
0.00601005554199 1.57235e-42 1.41485e-41 
0.00601018269857 4.86609e-42 1.68707e-41 
0.00601030985514 8.32698e-41 9.12297e-41 
0.00601043701172 1.76616e-40 1.71671e-40 
0.00601056416829 1.7813e-40 1.48787e-40 
0.00601069132487 2.4459e-41 8.42921e-41 
0.00601081848145 2.65711e-41 1.34351e-41 
0.00601094563802 2.30755e-41 2.36262e-41 
0.0060110727946 1.99804e-42 3.31803e-42 
0.00601119995117 3.37424e-42 5.83258e-42 
0.00601132710775 3.64907e-42 1.30526e-42 
0.00601145426432 5.56164e-42 6.59489e-43 
0.0060115814209 2.74871e-42 5.33354e-42 
0.00601170857747 1.0278e-41 7.77314e-42 
0.00601183573405 1.55146e-42 2.0963e-43 
0.00601196289062 2.95986e-42 8.22561e-42 
0.0060120900472 6.31471e-42 2.92135e-43 
0.00601221720378 1.77271e-42 1.56985e-42 
0.00601234436035 4.45317e-42 2.47494e-42 
0.00601247151693 4.79327e-43 1.26534e-42 
0.0060125986735 2.86207e-42 2.72975e-42 
0.00601272583008 8.40253e-43 1.1192e-41 
0.00601285298665 1.52433e-42 2.30462e-42 
0.00601298014323 1.78117e-42 1.11973e-42 
