0.00600496927897 2.21956e-42 9.16197e-43 4.18318e-42 1.40923e-43 8.79168e-42 1.59197e-42 5.98255e-43 2.99107e-42 4.92278e-44 6.4108e-42 
0.00600509643555 2.94715e-42 1.53543e-42 4.78748e-42 5.92375e-43 8.21029e-42 1.87724e-42 9.74878e-43 3.82003e-42 1.3082e-43 6.73945e-42 
0.00600522359212 7.80654e-43 4.15618e-43 1.34394e-42 9.99097e-44 3.42831e-42 2.44102e-42 1.32189e-42 3.99778e-42 1.62124e-43 6.35488e-42 
0.0060053507487 6.73438e-43 3.14465e-43 1.29882e-42 6.03438e-44 2.44591e-42 2.32506e-42 1.37637e-42 3.3498e-42 3.60058e-43 5.89904e-42 
0.00600547790527 1.64146e-42 9.47367e-43 2.46951e-42 4.47969e-43 4.06811e-42 1.68303e-42 1.00271e-42 2.77638e-42 4.32122e-43 5.02392e-42 
0.00600560506185 9.31563e-43 4.72611e-43 1.59449e-42 9.55774e-44 2.53712e-42 8.91788e-43 3.9574e-43 1.98267e-42 7.3999e-44 3.6692e-42 
0.00600573221842 3.08525e-42 1.74059e-42 4.84151e-42 3.9108e-43 8.87606e-42 1.1943e-42 5.97604e-43 2.60093e-42 9.62006e-44 5.7539e-42 
0.006005859375 1.96573e-42 1.13217e-42 3.69005e-42 2.31386e-43 7.78844e-42 3.0903e-42 1.40416e-42 5.2569e-42 4.64142e-43 1.11576e-41 
0.00600598653158 4.01308e-42 2.00837e-42 5.32021e-42 8.35967e-43 9.44912e-42 3.618e-42 1.39147e-42 5.15982e-42 2.53323e-43 8.44559e-42 
0.00600611368815 4.51126e-43 1.70775e-43 9.72843e-43 1.76321e-44 2.43999e-42 6.00236e-43 2.82363e-43 1.26542e-42 7.20039e-44 2.65703e-42 
0.00600624084473 1.19714e-42 9.01133e-43 2.04511e-42 2.61577e-43 3.52926e-42 6.58479e-42 5.6683e-42 7.57059e-42 4.12325e-42 8.90455e-42 
0.0060063680013 1.12819e-42 8.59558e-43 1.45837e-42 3.64599e-43 2.45729e-42 9.38958e-42 8.27854e-42 1.04833e-41 7.04039e-42 1.26057e-41 
0.00600649515788 2.97873e-42 2.53202e-42 3.28917e-42 1.84429e-42 4.41377e-42 8.98158e-42 8.05051e-42 9.75993e-42 7.29411e-42 1.10381e-41 
