1 -214.239
0.785207 -254.188
0.67126 -275.986
0.292467 -297.443
0.265862 -415.342
0.233552 -433.737
0.0892774 -456.004
0.0273175 -486.21
0.00617357 -520.698
0.000356561 -1408.46
7.62992e-05 -5384.06
1e-12 -22966.9
